location,continent,date,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations
Australia,Oceania,2020-11-27,25499881,2920.09,607644.54,34.75,7615.61,0.0,0.0
Australia,Oceania,2020-11-28,25499881,3278.38,610922.91,39.2,7654.81,0.0,0.0
Australia,Oceania,2020-11-29,25499881,2678.18,613601.09,27.48,7682.29,0.0,0.0
Australia,Oceania,2020-11-30,25499881,2534.94,616136.03,28.14,7710.43,0.0,0.0
Australia,Oceania,2020-12-01,25499881,2934.27,619070.29,23.32,7733.75,0.0,0.0
Australia,Oceania,2020-12-02,25499881,3081.93,622152.22,25.06,7758.81,0.0,0.0
Australia,Oceania,2020-12-03,25499881,2644.21,624796.43,17.95,7776.76,0.0,0.0
Australia,Oceania,2020-12-04,25499881,2609.82,627406.25,39.99,7816.75,0.0,0.0
Australia,Oceania,2020-12-05,25499881,3175.83,630582.08,25.62,7842.37,0.0,0.0
Australia,Oceania,2020-12-06,25499881,2862.69,633444.77,49.95,7892.32,0.0,0.0
Australia,Oceania,2020-12-07,25499881,2634.8,636079.57,25.77,7918.1,0.0,0.0
Australia,Oceania,2020-12-08,25499881,3495.68,639575.24,55.85,7973.95,0.0,0.0
Australia,Oceania,2020-12-09,25499881,2950.65,642525.89,32.49,8006.43,0.0,0.0
Australia,Oceania,2020-12-10,25499881,3587.5,646113.4,30.52,8036.95,0.0,0.0
Australia,Oceania,2020-12-11,25499881,3207.63,649321.03,48.76,8085.72,0.0,0.0
Australia,Oceania,2020-12-12,25499881,3312.72,652633.75,50.97,8136.68,0.0,0.0
Australia,Oceania,2020-12-13,25499881,3146.69,655780.44,30.51,8167.2,0.0,0.0
Australia,Oceania,2020-12-14,25499881,2301.83,658082.26,24.97,8192.16,0.0,0.0
Australia,Oceania,2020-12-15,25499881,2842.92,660925.18,26.87,8219.03,0.0,0.0
Australia,Oceania,2020-12-16,25499881,3205.69,664130.87,37.5,8256.54,0.0,0.0
Australia,Oceania,2020-12-17,25499881,3385.45,667516.32,41.49,8298.02,0.0,0.0
Australia,Oceania,2020-12-18,25499881,2638.73,670155.05,28.85,8326.88,0.0,0.0
Australia,Oceania,2020-12-19,25499881,3252.87,673407.92,24.48,8351.36,0.0,0.0
Australia,Oceania,2020-12-20,25499881,2884.54,676292.45,29.97,8381.33,0.0,0.0
Australia,Oceania,2020-12-21,25499881,3364.32,679656.77,46.0,8427.33,0.0,0.0
Australia,Oceania,2020-12-22,25499881,3279.46,682936.23,37.68,8465.01,2088451.89,2088451.89
Australia,Oceania,2020-12-23,25499881,3549.68,686485.92,39.98,8504.99,26853.4,2115305.29
Australia,Oceania,2020-12-24,25499881,3665.21,690151.13,36.54,8541.52,27157.13,2142462.43
Australia,Oceania,2020-12-25,25499881,3453.98,693605.11,36.57,8578.09,27463.22,2169925.65
Australia,Oceania,2020-12-26,25499881,3595.13,697200.24,54.41,8632.5,27771.67,2197697.31
Australia,Oceania,2020-12-27,25499881,3171.18,700371.42,28.94,8661.44,28082.45,2225779.77
Australia,Oceania,2020-12-28,25499881,4280.83,704652.25,57.14,8718.58,28395.58,2254175.34
Australia,Oceania,2020-12-29,25499881,2864.23,707516.48,34.75,8753.32,28711.02,2282886.36
Australia,Oceania,2020-12-30,25499881,3103.32,710619.8,39.2,8792.52,29028.76,2311915.13
Australia,Oceania,2020-12-31,25499881,3599.86,714219.66,37.34,8829.86,29348.81,2341263.93
Australia,Oceania,2021-01-01,25499881,3543.33,717762.99,39.71,8869.57,29671.12,2370935.05
Australia,Oceania,2021-01-02,25499881,3445.09,721208.08,41.3,8910.86,29995.7,2400930.76
Australia,Oceania,2021-01-03,25499881,3504.64,724712.71,37.89,8948.75,30322.53,2431253.28
Australia,Oceania,2021-01-04,25499881,2531.95,727244.66,33.03,8981.79,30651.58,2461904.86
Australia,Oceania,2021-01-05,25499881,3809.51,731054.17,49.37,9031.16,30982.83,2492887.69
Australia,Oceania,2021-01-06,25499881,3173.11,734227.28,55.46,9086.62,31316.27,2524203.97
Australia,Oceania,2021-01-07,25499881,3670.92,737898.2,46.28,9132.9,31651.88,2555855.85
Australia,Oceania,2021-01-08,25499881,2512.66,740410.86,14.85,9147.75,31989.63,2587845.48
Australia,Oceania,2021-01-09,25499881,3302.92,743713.78,48.94,9196.69,32329.5,2620174.98
Australia,Oceania,2021-01-10,25499881,3003.8,746717.57,34.41,9231.11,32671.46,2652846.43
Australia,Oceania,2021-01-11,25499881,3388.36,750105.93,56.76,9287.86,33015.49,2685861.92
Australia,Oceania,2021-01-12,25499881,3285.38,753391.32,51.19,9339.05,33361.55,2719223.47
Australia,Oceania,2021-01-13,25499881,3288.03,756679.35,35.41,9374.47,33709.63,2752933.11
Australia,Oceania,2021-01-14,25499881,2774.01,759453.36,39.06,9413.53,34059.7,2786992.8
Australia,Oceania,2021-01-15,25499881,3108.67,762562.03,32.55,9446.08,34411.71,2821404.51
Australia,Oceania,2021-01-16,25499881,3048.76,765610.79,36.61,9482.69,34765.65,2856170.16
Australia,Oceania,2021-01-17,25499881,3267.64,768878.43,44.62,9527.31,35121.47,2891291.63
Australia,Oceania,2021-01-18,25499881,3422.28,772300.71,49.97,9577.28,35479.14,2926770.76
Australia,Oceania,2021-01-19,25499881,3109.73,775410.44,44.48,9621.76,35838.63,2962609.39
Australia,Oceania,2021-01-20,25499881,2590.74,778001.18,31.69,9653.45,36199.89,2998809.28
Australia,Oceania,2021-01-21,25499881,3054.7,781055.88,56.52,9709.97,36562.9,3035372.18
Australia,Oceania,2021-01-22,25499881,3909.92,784965.8,44.0,9753.97,36927.61,3072299.79
Australia,Oceania,2021-01-23,25499881,3550.48,788516.28,29.75,9783.72,37293.97,3109593.76
Australia,Oceania,2021-01-24,25499881,1911.05,790427.33,11.61,9795.33,37661.96,3147255.72
Australia,Oceania,2021-01-25,25499881,2951.36,793378.68,47.21,9842.54,38031.52,3185287.23
Australia,Oceania,2021-01-26,25499881,3231.93,796610.61,38.17,9880.71,38402.6,3223689.83
Australia,Oceania,2021-01-27,25499881,2817.79,799428.4,35.09,9915.8,38775.17,3262465.0
Australia,Oceania,2021-01-28,25499881,2695.94,802124.35,28.01,9943.81,39149.17,3301614.17
Australia,Oceania,2021-01-29,25499881,2738.36,804862.71,29.24,9973.05,39524.56,3341138.73
Australia,Oceania,2021-01-30,25499881,2999.38,807862.09,29.7,10002.74,39901.28,3381040.0
Australia,Oceania,2021-01-31,25499881,2377.96,810240.04,32.3,10035.05,40279.28,3421319.28
Australia,Oceania,2021-02-01,25499881,3169.29,813409.34,37.25,10072.3,40658.51,3461977.79
Australia,Oceania,2021-02-02,25499881,2706.53,816115.86,35.96,10108.26,41038.91,3503016.7
Australia,Oceania,2021-02-03,25499881,2371.3,818487.17,31.17,10139.43,41420.43,3544437.13
Australia,Oceania,2021-02-04,25499881,3064.11,821551.27,33.36,10172.79,41803.01,3586240.14
Australia,Oceania,2021-02-05,25499881,2101.41,823652.68,13.55,10186.34,42186.59,3628426.74
Australia,Oceania,2021-02-06,25499881,2419.14,826071.83,16.66,10203.0,42571.11,3670997.85
Australia,Oceania,2021-02-07,25499881,2384.28,828456.11,52.82,10255.83,42956.51,3713954.36
Australia,Oceania,2021-02-08,25499881,3305.32,831761.43,51.49,10307.32,43342.72,3757297.08
Australia,Oceania,2021-02-09,25499881,2285.46,834046.89,38.15,10345.46,43729.69,3801026.77
Australia,Oceania,2021-02-10,25499881,1740.96,835787.84,15.49,10360.96,44117.33,3845144.1
Australia,Oceania,2021-02-11,25499881,2261.28,838049.13,27.21,10388.17,44505.59,3889649.69
Australia,Oceania,2021-02-12,25499881,2593.84,840642.97,24.6,10412.77,44894.4,3934544.1
Australia,Oceania,2021-02-13,25499881,2678.1,843321.07,21.64,10434.41,45283.69,3979827.78
Australia,Oceania,2021-02-14,25499881,3169.52,846490.59,33.32,10467.74,45673.37,4025501.15
Australia,Oceania,2021-02-15,25499881,2834.05,849324.64,44.62,10512.36,46063.39,4071564.55
Australia,Oceania,2021-02-16,25499881,2376.15,851700.79,35.24,10547.6,46453.67,4118018.22
Australia,Oceania,2021-02-17,25499881,1967.0,853667.79,15.84,10563.44,46844.13,4164862.35
Australia,Oceania,2021-02-18,25499881,2815.92,856483.71,31.27,10594.71,47234.69,4212097.04
Australia,Oceania,2021-02-19,25499881,2086.94,858570.65,31.04,10625.75,47625.27,4259722.31
Australia,Oceania,2021-02-20,25499881,1953.95,860524.6,18.88,10644.63,48015.8,4307738.11
Australia,Oceania,2021-02-21,25499881,2006.66,862531.25,24.72,10669.34,48406.2,4356144.31
Australia,Oceania,2021-02-22,25499881,1682.64,864213.9,23.41,10692.75,48796.37,4404940.68
Australia,Oceania,2021-02-23,25499881,1926.5,866140.39,26.25,10719.0,49186.24,4454126.92
Australia,Oceania,2021-02-24,25499881,1976.01,868116.4,25.75,10744.74,49575.73,4503702.65
Australia,Oceania,2021-02-25,25499881,2281.71,870398.11,22.15,10766.89,49964.74,4553667.39
Australia,Oceania,2021-02-26,25499881,1858.6,872256.71,17.9,10784.79,50353.18,4604020.57
Australia,Oceania,2021-02-27,25499881,1519.36,873776.06,9.16,10793.95,50740.98,4654761.55
Australia,Oceania,2021-02-28,25499881,1370.3,875146.36,3.95,10797.9,51128.04,4705889.59
Australia,Oceania,2021-03-01,25499881,1973.75,877120.11,22.77,10820.67,51514.27,4757403.86
Australia,Oceania,2021-03-02,25499881,1894.75,879014.86,29.27,10849.94,51899.57,4809303.43
Australia,Oceania,2021-03-03,25499881,1644.41,880659.27,8.69,10858.63,52283.86,4861587.28
Australia,Oceania,2021-03-04,25499881,1644.1,882303.37,21.91,10880.54,52667.03,4914254.31
Australia,Oceania,2021-03-05,25499881,1913.17,884216.54,29.24,10909.78,53049.0,4967303.32
Australia,Oceania,2021-03-06,25499881,2233.61,886450.16,12.11,10921.89,53429.67,5020732.99
Australia,Oceania,2021-03-07,25499881,1443.84,887894.0,15.16,10937.05,53808.95,5074541.94
Australia,Oceania,2021-03-08,25499881,1718.24,889612.23,33.79,10970.84,54186.72,5128728.66
Australia,Oceania,2021-03-09,25499881,1993.03,891605.26,28.33,10999.17,54562.9,5183291.56
Australia,Oceania,2021-03-10,25499881,1356.8,892962.06,1.32,11000.49,54937.39,5238228.95
Australia,Oceania,2021-03-11,25499881,1594.1,894556.16,24.4,11024.88,55310.08,5293539.03
Australia,Oceania,2021-03-12,25499881,1557.73,896113.89,12.71,11037.59,55680.88,5349219.91
Australia,Oceania,2021-03-13,25499881,1083.89,897197.78,18.54,11056.13,56049.67,5405269.58
Australia,Oceania,2021-03-14,25499881,1574.0,898771.78,13.37,11069.5,56416.37,5461685.95
Australia,Oceania,2021-03-15,25499881,1498.62,900270.4,17.56,11087.06,56780.87,5518466.82
Australia,Oceania,2021-03-16,25499881,1654.82,901925.22,15.56,11102.61,57143.06,5575609.88
Australia,Oceania,2021-03-17,25499881,1018.5,902943.72,12.25,11114.86,57502.84,5633112.71
Australia,Oceania,2021-03-18,25499881,1411.2,904354.92,12.4,11127.26,57860.1,5690972.82
Australia,Oceania,2021-03-19,25499881,1865.56,906220.48,20.6,11147.86,58214.75,5749187.56
Australia,Oceania,2021-03-20,25499881,2083.78,908304.26,15.6,11163.46,58566.67,5807754.23
Australia,Oceania,2021-03-21,25499881,1779.86,910084.12,25.28,11188.74,58915.76,5866670.0
Australia,Oceania,2021-03-22,25499881,895.49,910979.62,12.15,11200.89,59261.92,5925931.92
Australia,Oceania,2021-03-23,25499881,1441.48,912421.1,4.37,11205.25,59605.04,5985536.96
Australia,Oceania,2021-03-24,25499881,1091.17,913512.27,21.04,11226.29,59945.01,6045481.97
Australia,Oceania,2021-03-25,25499881,1336.81,914849.08,14.63,11240.92,60281.73,6105763.7
Australia,Oceania,2021-03-26,25499881,944.88,915793.96,12.63,11253.55,60615.09,6166378.79
Australia,Oceania,2021-03-27,25499881,593.69,916387.66,13.24,11266.8,60944.99,6227323.79
Australia,Oceania,2021-03-28,25499881,1051.64,917439.29,15.25,11282.04,61271.32,6288595.11
Australia,Oceania,2021-03-29,25499881,1404.5,918843.79,26.18,11308.22,61593.98,6350189.09
Australia,Oceania,2021-03-30,25499881,1232.34,920076.13,12.44,11320.66,61912.86,6412101.94
Australia,Oceania,2021-03-31,25499881,1253.11,921329.24,23.31,11343.97,62227.85,6474329.79
Australia,Oceania,2021-04-01,25499881,1168.93,922498.17,15.01,11358.98,62538.85,6536868.64
Australia,Oceania,2021-04-02,25499881,1216.53,923714.69,18.66,11377.64,62845.77,6599714.41
Australia,Oceania,2021-04-03,25499881,1242.62,924957.31,18.14,11395.78,63148.49,6662862.9
Australia,Oceania,2021-04-04,25499881,944.13,925901.44,21.26,11417.04,63446.91,6726309.81
Australia,Oceania,2021-04-05,25499881,1052.88,926954.32,18.41,11435.44,63740.93,6790050.74
Australia,Oceania,2021-04-06,25499881,1618.25,928572.57,15.88,11451.32,64030.45,6854081.19
Australia,Oceania,2021-04-07,25499881,1042.71,929615.28,7.38,11458.7,64315.37,6918396.57
Australia,Oceania,2021-04-08,25499881,993.44,930608.72,11.52,11470.22,64595.6,6982992.16
Australia,Oceania,2021-04-09,25499881,1000.75,931609.47,5.93,11476.15,64871.02,7047863.18
Australia,Oceania,2021-04-10,25499881,875.35,932484.82,2.09,11478.24,65141.54,7113004.72
Australia,Oceania,2021-04-11,25499881,786.78,933271.6,0.0,11478.24,65407.08,7178411.8
Australia,Oceania,2021-04-12,25499881,1000.42,934272.02,0.0,11478.24,65667.52,7244079.32
Australia,Oceania,2021-04-13,25499881,739.29,935011.31,24.75,11502.99,65922.79,7310002.11
Australia,Oceania,2021-04-14,25499881,854.96,935866.28,5.01,11508.0,66172.78,7376174.89
Australia,Oceania,2021-04-15,25499881,619.51,936485.79,22.66,11530.66,66417.4,7442592.29
Australia,Oceania,2021-04-16,25499881,925.0,937410.79,14.33,11544.99,66656.57,7509248.86
Australia,Oceania,2021-04-17,25499881,1083.36,938494.15,12.6,11557.59,66890.2,7576139.06
Australia,Oceania,2021-04-18,25499881,797.14,939291.29,0.0,11557.59,67118.19,7643257.25
Australia,Oceania,2021-04-19,25499881,161.51,939452.8,1.98,11559.57,67340.47,7710597.72
Australia,Oceania,2021-04-20,25499881,1064.92,940517.72,27.92,11587.48,67556.95,7778154.67
Australia,Oceania,2021-04-21,25499881,894.93,941412.65,23.2,11610.68,67767.55,7845922.21
Australia,Oceania,2021-04-22,25499881,500.53,941913.18,8.2,11618.88,67972.19,7913894.4
Australia,Oceania,2021-04-23,25499881,1114.83,943028.01,4.19,11623.07,68170.79,7982065.19
Australia,Oceania,2021-04-24,25499881,351.49,943379.5,0.0,11623.07,68363.27,8050428.46
Australia,Oceania,2021-04-25,25499881,1204.33,944583.83,7.63,11630.7,68549.57,8118978.04
Australia,Oceania,2021-04-26,25499881,816.58,945400.41,20.02,11650.73,68729.61,8187707.64
Australia,Oceania,2021-04-27,25499881,41.53,945441.94,13.55,11664.28,68903.31,8256610.96
Australia,Oceania,2021-04-28,25499881,897.75,946339.69,12.34,11676.62,69070.62,8325681.58
Australia,Oceania,2021-04-29,25499881,693.62,947033.31,5.9,11682.52,69231.47,8394913.05
Australia,Oceania,2021-04-30,25499881,642.08,947675.4,20.09,11702.61,69385.79,8464298.84
Australia,Oceania,2021-05-01,25499881,580.72,948256.11,0.0,11702.61,69533.52,8533832.36
Australia,Oceania,2021-05-02,25499881,797.08,949053.19,9.98,11712.59,69674.61,8603506.97
Australia,Oceania,2021-05-03,25499881,675.22,949728.42,11.81,11724.4,69809.0,8673315.97
Australia,Oceania,2021-05-04,25499881,199.38,949927.79,0.0,11724.4,69936.63,8743252.6
Australia,Oceania,2021-05-05,25499881,1299.37,951227.16,10.51,11734.9,70057.46,8813310.06
Australia,Oceania,2021-05-06,25499881,774.3,952001.46,3.58,11738.49,70171.43,8883481.5
Australia,Oceania,2021-05-07,25499881,610.07,952611.53,18.65,11757.14,70278.51,8953760.01
Australia,Oceania,2021-05-08,25499881,478.47,953090.0,21.06,11778.2,70378.64,9024138.65
Australia,Oceania,2021-05-09,25499881,1151.09,954241.1,14.73,11792.93,70471.8,9094610.45
Australia,Oceania,2021-05-10,25499881,435.55,954676.65,3.08,11796.01,70557.93,9165168.38
Australia,Oceania,2021-05-11,25499881,946.31,955622.95,6.56,11802.57,70637.01,9235805.39
Australia,Oceania,2021-05-12,25499881,705.29,956328.24,8.48,11811.04,70709.0,9306514.39
Australia,Oceania,2021-05-13,25499881,736.56,957064.81,4.44,11815.48,70773.87,9377288.26
Australia,Oceania,2021-05-14,25499881,545.85,957610.66,5.77,11821.25,70831.61,9448119.87
Australia,Oceania,2021-05-15,25499881,727.36,958338.02,12.03,11833.29,70882.18,9519002.05
Australia,Oceania,2021-05-16,25499881,960.67,959298.68,8.29,11841.57,70925.56,9589927.61
Australia,Oceania,2021-05-17,25499881,1053.79,960352.47,11.13,11852.7,70961.74,9660889.35
Australia,Oceania,2021-05-18,25499881,711.04,961063.51,7.05,11859.75,70990.7,9731880.05
Australia,Oceania,2021-05-19,25499881,969.48,962032.99,9.09,11868.84,71012.43,9802892.49
Australia,Oceania,2021-05-20,25499881,1328.29,963361.28,12.41,11881.25,71026.93,9873919.42
Australia,Oceania,2021-05-21,25499881,452.16,963813.44,11.52,11892.78,71034.17,9944953.59
Australia,Oceania,2021-05-22,25499881,1049.35,964862.79,0.0,11892.78,71034.17,10015987.76
Australia,Oceania,2021-05-23,25499881,736.95,965599.74,21.44,11914.21,71026.93,10087014.69
Australia,Oceania,2021-05-24,25499881,720.17,966319.91,9.73,11923.94,71012.43,10158027.13
Australia,Oceania,2021-05-25,25499881,1199.55,967519.47,19.27,11943.21,70990.7,10229017.83
Australia,Oceania,2021-05-26,25499881,937.65,968457.12,17.05,11960.27,70961.74,10299979.57
Australia,Oceania,2021-05-27,25499881,723.59,969180.71,3.02,11963.29,70925.56,10370905.13
Australia,Oceania,2021-05-28,25499881,1634.64,970815.35,12.3,11975.59,70882.18,10441787.31
Australia,Oceania,2021-05-29,25499881,1515.52,972330.87,9.93,11985.51,70831.61,10512618.92
Australia,Oceania,2021-05-30,25499881,540.21,972871.08,4.51,11990.02,70773.87,10583392.79
Australia,Oceania,2021-05-31,25499881,724.16,973595.24,14.28,12004.3,70709.0,10654101.79
Australia,Oceania,2021-06-01,25499881,1472.28,975067.52,13.0,12017.3,70637.01,10724738.8
Australia,Oceania,2021-06-02,25499881,1189.88,976257.4,19.14,12036.44,70557.93,10795296.73
Australia,Oceania,2021-06-03,25499881,1840.44,978097.84,3.14,12039.59,70471.8,10865768.53
Australia,Oceania,2021-06-04,25499881,1557.26,979655.1,15.6,12055.19,70378.64,10936147.17
Australia,Oceania,2021-06-05,25499881,1473.28,981128.38,27.02,12082.2,70278.51,11006425.68
Australia,Oceania,2021-06-06,25499881,1038.36,982166.74,11.09,12093.3,70171.43,11076597.12
Australia,Oceania,2021-06-07,25499881,1596.18,983762.92,12.52,12105.82,70057.46,11146654.58
Australia,Oceania,2021-06-08,25499881,1006.43,984769.35,6.82,12112.64,69936.63,11216591.21
Australia,Oceania,2021-06-09,25499881,1939.14,986708.49,0.0,12112.64,69809.0,11286400.21
Australia,Oceania,2021-06-10,25499881,1660.0,988368.49,11.83,12124.47,69674.61,11356074.82
Australia,Oceania,2021-06-11,25499881,1254.07,989622.56,23.51,12147.97,69533.52,11425608.34
Australia,Oceania,2021-06-12,25499881,1855.48,991478.04,17.6,12165.58,69385.79,11494994.13
Australia,Oceania,2021-06-13,25499881,2390.0,993868.04,24.96,12190.54,69231.47,11564225.6
Australia,Oceania,2021-06-14,25499881,1561.47,995429.52,0.08,12190.62,69070.62,11633296.22
Australia,Oceania,2021-06-15,25499881,1862.98,997292.49,9.31,12199.93,68903.31,11702199.54
Australia,Oceania,2021-06-16,25499881,1552.4,998844.89,28.15,12228.08,68729.61,11770929.14
Australia,Oceania,2021-06-17,25499881,1767.12,1000612.01,26.14,12254.23,68549.57,11839478.72
Australia,Oceania,2021-06-18,25499881,1243.91,1001855.93,4.55,12258.77,68363.27,11907841.99
Australia,Oceania,2021-06-19,25499881,1805.93,1003661.86,16.63,12275.4,68170.79,11976012.78
Australia,Oceania,2021-06-20,25499881,1856.5,1005518.35,22.04,12297.45,67972.19,12043984.97
Australia,Oceania,2021-06-21,25499881,2506.47,1008024.83,20.51,12317.95,67767.55,12111752.51
Australia,Oceania,2021-06-22,25499881,1284.58,1009309.4,0.0,12317.95,67556.95,12179309.46
Australia,Oceania,2021-06-23,25499881,1850.94,1011160.34,20.94,12338.89,67340.47,12246649.93
Australia,Oceania,2021-06-24,25499881,2436.91,1013597.25,33.82,12372.72,67118.19,12313768.12
Australia,Oceania,2021-06-25,25499881,1938.65,1015535.9,28.0,12400.71,66890.2,12380658.32
Australia,Oceania,2021-06-26,25499881,2000.87,1017536.77,31.01,12431.73,66656.57,12447314.89
Australia,Oceania,2021-06-27,25499881,1807.12,1019343.89,9.26,12440.98,66417.4,12513732.29
Australia,Oceania,2021-06-28,25499881,1810.6,1021154.48,22.19,12463.17,66172.78,12579905.07
Australia,Oceania,2021-06-29,25499881,1536.52,1022691.01,16.29,12479.46,65922.79,12645827.86
Australia,Oceania,2021-06-30,25499881,1994.21,1024685.21,23.23,12502.7,65667.52,12711495.38
Australia,Oceania,2021-07-01,25499881,1907.29,1026592.51,21.19,12523.89,65407.08,12776902.46
Australia,Oceania,2021-07-02,25499881,2334.28,1028926.79,22.73,12546.62,65141.54,12842044.0
Australia,Oceania,2021-07-03,25499881,2056.92,1030983.7,0.54,12547.16,64871.02,12906915.02
Australia,Oceania,2021-07-04,25499881,2204.6,1033188.3,35.75,12582.91,64595.6,12971510.61
Australia,Oceania,2021-07-05,25499881,2254.24,1035442.54,29.69,12612.6,64315.37,13035825.99
Australia,Oceania,2021-07-06,25499881,2435.88,1037878.42,17.36,12629.96,64030.45,13099856.44
Australia,Oceania,2021-07-07,25499881,2308.15,1040186.57,31.48,12661.44,63740.93,13163597.37
Australia,Oceania,2021-07-08,25499881,2162.03,1042348.6,22.37,12683.8,63446.91,13227044.28
Australia,Oceania,2021-07-09,25499881,2604.32,1044952.92,27.9,12711.7,63148.49,13290192.77
Australia,Oceania,2021-07-10,25499881,2988.66,1047941.59,29.72,12741.42,62845.77,13353038.54
Australia,Oceania,2021-07-11,25499881,2700.82,1050642.41,36.71,12778.13,62538.85,13415577.39
Australia,Oceania,2021-07-12,25499881,2483.28,1053125.69,23.4,12801.53,62227.85,13477805.24
Australia,Oceania,2021-07-13,25499881,2694.51,1055820.19,23.56,12825.09,61912.86,13539718.09
Australia,Oceania,2021-07-14,25499881,2060.78,1057880.97,33.78,12858.87,61593.98,13601312.07
Australia,Oceania,2021-07-15,25499881,2770.59,1060651.56,31.82,12890.69,61271.32,13662583.39
Australia,Oceania,2021-07-16,25499881,2720.09,1063371.65,31.46,12922.15,60944.99,13723528.39
Australia,Oceania,2021-07-17,25499881,2574.28,1065945.93,36.43,12958.58,60615.09,13784143.48
Australia,Oceania,2021-07-18,25499881,2678.44,1068624.37,26.8,12985.38,60281.73,13844425.21
Australia,Oceania,2021-07-19,25499881,2838.66,1071463.03,30.32,13015.7,59945.01,13904370.22
Australia,Oceania,2021-07-20,25499881,3370.04,1074833.07,42.89,13058.58,59605.04,13963975.26
Australia,Oceania,2021-07-21,25499881,3445.18,1078278.25,29.01,13087.59,59261.92,14023237.18
Australia,Oceania,2021-07-22,25499881,2778.21,1081056.46,35.11,13122.7,58915.76,14082152.95
Australia,Oceania,2021-07-23,25499881,2961.61,1084018.07,29.49,13152.2,58566.67,14140719.62
Australia,Oceania,2021-07-24,25499881,3010.19,1087028.26,42.97,13195.16,58214.75,14198934.36
Australia,Oceania,2021-07-25,25499881,3505.33,1090533.59,46.44,13241.6,57860.1,14256794.47
Australia,Oceania,2021-07-26,25499881,3312.03,1093845.62,43.06,13284.66,57502.84,14314297.3
Australia,Oceania,2021-07-27,25499881,3332.39,1097178.02,27.13,13311.79,57143.06,14371440.36
Australia,Oceania,2021-07-28,25499881,3526.09,1100704.11,41.49,13353.28,56780.87,14428221.23
Australia,Oceania,2021-07-29,25499881,3167.78,1103871.89,28.6,13381.87,56416.37,14484637.6
Australia,Oceania,2021-07-30,25499881,3891.63,1107763.52,46.4,13428.28,56049.67,14540687.27
Australia,Oceania,2021-07-31,25499881,3451.01,1111214.52,22.89,13451.17,55680.88,14596368.15
Australia,Oceania,2021-08-01,25499881,3188.96,1114403.49,25.94,13477.11,55310.08,14651678.23
Australia,Oceania,2021-08-02,25499881,3444.63,1117848.12,50.85,13527.96,54937.39,14706615.62
Australia,Oceania,2021-08-03,25499881,3992.17,1121840.28,50.86,13578.82,54562.9,14761178.52
